164.000000, 0.489214, -0.510786
165.000000, 0.484118, -0.515882
166.000000, 0.478988, -0.521012
167.000000, 0.473824, -0.526176
168.000000, 0.468626, -0.531374
169.000000, 0.463393, -0.536607
170.000000, 0.458126, -0.541874
171.000000, 0.452824, -0.547176
172.000000, 0.447487, -0.552513
173.000000, 0.442115, -0.557885
174.000000, 0.436707, -0.563293
175.000000, 0.431263, -0.568737
176.000000, 0.425784, -0.574216
177.000000, 0.420268, -0.579732
178.000000, 0.414715, -0.585285
179.000000, 0.409126, -0.590874
180.000000, 0.403500, -0.596500
181.000000, 0.397836, -0.602164
182.000000, 0.392135, -0.607865
183.000000, 0.386397, -0.613603
184.000000, 0.380620, -0.619380
185.000000, 0.374806, -0.625194
186.000000, 0.368952, -0.631048
187.000000, 0.363060, -0.636940
188.000000, 0.357129, -0.642871
189.000000, 0.351159, -0.648841
190.000000, 0.345149, -0.654851
191.000000, 0.339100, -0.660900
192.000000, 0.333010, -0.666990
193.000000, 0.326881, -0.673119
194.000000, 0.320710, -0.679290
195.000000, 0.314499, -0.685501
196.000000, 0.308247, -0.691753
197.000000, 0.301953, -0.698047
198.000000, 0.295618, -0.704382
199.000000, 0.289241, -0.710759
200.000000, 0.282821, -0.717179
201.000000, 0.276359, -0.723641
202.000000, 0.269855, -0.730145
203.000000, 0.263307, -0.736693
204.000000, 0.256716, -0.743284
205.000000, 0.250081, -0.749919
206.000000, 0.243403, -0.756597
207.000000, 0.236680, -0.763320
208.000000, 0.229913, -0.770087
209.000000, 0.223101, -0.776899
210.000000, 0.216244, -0.783756
211.000000, 0.209342, -0.790658
212.000000, 0.202394, -0.797606
213.000000, 0.195400, -0.804600
214.000000, 0.188359, -0.811641
215.000000, 0.181272, -0.818728
216.000000, 0.174139, -0.825861
217.000000, 0.166958, -0.833042
218.000000, 0.159729, -0.840271
219.000000, 0.152453, -0.847547
220.000000, 0.145128, -0.854872
221.000000, 0.137755, -0.862245
222.000000, 0.130334, -0.869666
223.000000, 0.122863, -0.877137
224.000000, 0.115343, -0.884657
225.000000, 0.107773, -0.892227
226.000000, 0.100153, -0.899847
227.000000, 0.092482, -0.907518
228.000000, 0.084761, -0.915239
229.000000, 0.076988, -0.923012
230.000000, 0.069165, -0.930835
231.000000, 0.061289, -0.938711
232.000000, 0.053361, -0.946639
233.000000, 0.045381, -0.954619
234.000000, 0.037348, -0.962652
235.000000, 0.029262, -0.970738
236.000000, 0.021123, -0.978877
237.000000, 0.012929, -0.987071
238.000000, 0.004682, -0.995318
239.000000, -0.003620, -1.003620
240.000000, -0.011977, -1.011977
241.000000, -0.020390, -1.020390
242.000000, -0.028858, -1.028858
243.000000, -0.037382, -1.037382
244.000000, -0.045963, -1.045963
245.000000, -0.054600, -1.054600
246.000000, -0.063294, -1.063294
247.000000, -0.072046, -1.072046
248.000000, -0.080856, -1.080856
249.000000, -0.089724, -1.089724
250.000000, -0.098651, -1.098651
251.000000, -0.107637, -1.107637
252.000000, -0.116682, -1.116682
253.000000, -0.125788, -1.125788
254.000000, -0.134953, -1.134953
255.000000, -0.144179, -1.144179
256.000000, -0.153466, -1.153466
257.000000, -0.162815, -1.162815
258.000000, -0.172225, -1.172225
259.000000, -0.181698, -1.181698
260.000000, -0.191233, -1.191233
261.000000, -0.200832, -1.200832
262.000000, -0.210494, -1.210494
263.000000, -0.220220, -1.220220
264.000000, -0.230010, -1.230010
265.000000, -0.239865, -1.239865
266.000000, -0.249785, -1.249785
267.000000, -0.259771, -1.259771
268.000000, -0.269823, -1.269823
269.000000, -0.279941, -1.279941
270.000000, -0.290127, -1.290127
271.000000, -0.300380, -1.300380
272.000000, -0.310700, -1.310700
273.000000, -0.321089, -1.321089
274.000000, -0.331547, -1.331547
275.000000, -0.342074, -1.342074
276.000000, -0.352670, -1.352670
277.000000, -0.363337, -1.363337
278.000000, -0.374074, -1.374074
279.000000, -0.384882, -1.384882
280.000000, -0.395762, -1.395762
281.000000, -0.406714, -1.406714
282.000000, -0.417738, -1.417738
283.000000, -0.428835, -1.428835
284.000000, -0.440005, -1.440005
285.000000, -0.451250, -1.451250
286.000000, -0.462569, -1.462569
287.000000, -0.473963, -1.473963
288.000000, -0.485432, -1.485432
289.000000, -0.496977, -1.496977
290.000000, -0.508598, -1.508598
291.000000, -0.520296, -1.520296
292.000000, -0.532072, -1.532072
293.000000, -0.543926, -1.543926
294.000000, -0.555858, -1.555858
295.000000, -0.567869, -1.567869
296.000000, -0.579959, -1.579959
297.000000, -0.592130, -1.592130
298.000000, -0.604381, -1.604381
299.000000, -0.616713, -1.616713
300.000000, -0.629126, -1.629126
301.000000, -0.641622, -1.641622
302.000000, -0.654201, -1.654201
303.000000, -0.666862, -1.666862
304.000000, -0.679608, -1.679608
305.000000, -0.692438, -1.692438
306.000000, -0.705352, -1.705352
307.000000, -0.718352, -1.718352
308.000000, -0.731439, -1.731439
309.000000, -0.744611, -1.744611
310.000000, -0.757871, -1.757871
311.000000, -0.771219, -1.771219
312.000000, -0.784655, -1.784655
313.000000, -0.798180, -1.798180
314.000000, -0.811794, -1.811794
315.000000, -0.825498, -1.825498
316.000000, -0.839293, -1.839293
317.000000, -0.853180, -1.853180
318.000000, -0.867158, -1.867158
319.000000, -0.881229, -1.881229
320.000000, -0.895392, -1.895392
321.000000, -0.909650, -1.909650
322.000000, -0.924002, -1.924002
323.000000, -0.938449, -1.938449
324.000000, -0.952991, -1.952991
325.000000, -0.967630, -1.967630
326.000000, -0.982365, -1.982365
327.000000, -0.997198, -1.997198
328.000000, -1.012129, -2.012129
329.000000, -1.027159, -2.027159
330.000000, -1.042289, -2.042289
331.000000, -1.057518, -2.057518
332.000000, -1.072848, -2.072848
333.000000, -1.088280, -2.088280
334.000000, -1.103814, -2.103814
335.000000, -1.119450, -2.119450
336.000000, -1.135190, -2.135190
337.000000, -1.151034, -2.151034
338.000000, -1.166983, -2.166983
339.000000, -1.183038, -2.183038
340.000000, -1.199199, -2.199199
341.000000, -1.215466, -2.215466
342.000000, -1.231842, -2.231842
343.000000, -1.248325, -2.248325
344.000000, -1.264918, -2.264918
345.000000, -1.281621, -2.281621
346.000000, -1.298434, -2.298434
347.000000, -1.315358, -2.315358
348.000000, -1.332394, -2.332394
349.000000, -1.349543, -2.349543
350.000000, -1.366805, -2.366805
351.000000, -1.384182, -2.384182
352.000000, -1.401674, -2.401674
353.000000, -1.419281, -2.419281
354.000000, -1.437005, -2.437005
355.000000, -1.454846, -2.454846
356.000000, -1.472805, -2.472805
357.000000, -1.490883, -2.490883
358.000000, -1.509081, -2.509081
359.000000, -1.527399, -2.527399
360.000000, -1.545838, -2.545838
361.000000, -1.564399, -2.564399
362.000000, -1.583083, -2.583083
363.000000, -1.601891, -2.601891
364.000000, -1.620823, -2.620823
365.000000, -1.639880, -2.639880
366.000000, -1.659064, -2.659064
367.000000, -1.678374, -2.678374
368.000000, -1.697812, -2.697812
369.000000, -1.717379, -2.717379
370.000000, -1.737075, -2.737075
371.000000, -1.756902, -2.756902
372.000000, -1.776859, -2.776859
373.000000, -1.796949, -2.796949
374.000000, -1.817172, -2.817172
375.000000, -1.837528, -2.837528
376.000000, -1.858019, -2.858019
377.000000, -1.878646, -2.878646
378.000000, -1.899409, -2.899409
379.000000, -1.920310, -2.920310
380.000000, -1.941349, -2.941349
381.000000, -1.962527, -2.962527
382.000000, -1.983845, -2.983845
383.000000, -2.005304, -3.005304
384.000000, -2.026906, -3.026906
385.000000, -2.048650, -3.048650
386.000000, -2.070538, -3.070538
387.000000, -2.092571, -3.092571
388.000000, -2.114749, -3.114749
389.000000, -2.137075, -3.137075
390.000000, -2.159548, -3.159548
391.000000, -2.182170, -3.182170
392.000000, -2.204941, -3.204941
393.000000, -2.227863, -3.227863
394.000000, -2.250937, -3.250937
395.000000, -2.274164, -3.274164
