362.541352, -54097.685522
365.961553, -55132.696821
369.381755, -56177.514770
372.801956, -57232.139368
376.222158, -58296.570617
379.642359, -59370.808516
383.062561, -60454.853065
386.482762, -61548.704264
389.902963, -62652.362112
393.323165, -63765.826611
396.743366, -64889.097760
400.163568, -66022.175559
403.583769, -67165.060007
407.003971, -68317.751106
410.424172, -69480.248855
413.844373, -70652.553254
417.264575, -71834.664303
420.684776, -73026.582001
424.104978, -74228.306350
427.525179, -75439.837349
430.945381, -76661.174998
434.365582, -77892.319297
437.785783, -79133.270245
441.205985, -80384.027844
444.626186, -81644.592093
448.046388, -82914.962992
451.466589, -84195.140541
454.886791, -85485.124739
458.306992, -86784.915588
461.727193, -88094.513087
465.147395, -89413.917236
468.567596, -90743.128035
471.987798, -92082.145483
475.407999, -93430.969582
478.828201, -94789.600331
482.248402, -96158.037730
485.668604, -97536.281778
489.088805, -98924.332477
492.509006, -100322.189826
495.929208, -101729.853825
499.349409, -103147.324474
502.769611, -104574.601772
506.189812, -106011.685721
509.610014, -107458.576320
513.030215, -108915.273569
516.450416, -110381.777468
519.870618, -111858.088016
523.290819, -113344.205215
526.711021, -114840.129064
530.131222, -116345.859563
533.551424, -117861.396712
536.971625, -119386.740510
540.391826, -120921.890959
543.812028, -122466.848058
547.232229, -124021.611807
550.652431, -125586.182206
554.072632, -127160.559254
557.492834, -128744.742953
560.913035, -130338.733302
564.333236, -131942.530301
567.753438, -133556.133949
571.173639, -135179.544248
574.593841, -136812.761197
578.014042, -138455.784796
581.434244, -140108.615045
584.854445, -141771.251943
588.274647, -143443.695492
591.694848, -145125.945691
595.115049, -146818.002540
598.535251, -148519.866039
601.955452, -150231.536187
605.375654, -151953.012986
608.795855, -153684.296435
612.216057, -155425.386534
615.636258, -157176.283283
619.056459, -158936.986681
622.476661, -160707.496730
625.896862, -162487.813429
629.317064, -164277.936778
632.737265, -166077.866777
636.157467, -167887.603425
639.577668, -169707.146724
642.997869, -171536.496673
646.418071, -173375.653272
649.838272, -175224.616521
653.258474, -177083.386419
656.678675, -178951.962968
660.098877, -180830.346167
663.519078, -182718.536016
666.939279, -184616.532514
670.359481, -186524.335663
673.779682, -188441.945462
677.199884, -190369.361911
680.620085, -192306.585010
684.040287, -194253.614758
687.460488, -196210.451157
690.880690, -198177.094206
694.300891, -200153.543905
697.721092, -202139.800254
701.141294, -204135.863252
704.561495, -206141.732901
707.981697, -208157.409200
711.401898, -210182.892149
714.822100, -212218.181748
718.242301, -214263.277996
721.662502, -216318.180895
725.082704, -218382.890444
728.502905, -220457.406643
731.923107, -222541.729492
735.343308, -224635.858990
738.763510, -226739.795139
742.183711, -228853.537938
745.603912, -230977.087387
749.024114, -233110.443485
752.444315, -235253.606234
755.864517, -237406.575633
759.284718, -239569.351682
762.704920, -241741.934381
766.125121, -243924.323729
769.545322, -246116.519728
772.965524, -248318.522377
776.385725, -250530.331676
779.805927, -252751.947625
783.226128, -254983.370223
786.646330, -257224.599472
790.066531, -259475.635371
793.486733, -261736.477920
796.906934, -264007.127119
800.327135, -266287.582967
803.747337, -268577.845466
807.167538, -270877.914615
810.587740, -273187.790414
814.007941, -275507.472863
817.428143, -277836.961961
820.848344, -280176.257710
824.268545, -282525.360109
827.688747, -284884.269158
831.108948, -287252.984856
834.529150, -289631.507205
837.949351, -292019.836204
841.369553, -294417.971853
844.789754, -296825.914152
848.209955, -299243.663100
851.630157, -301671.218699
855.050358, -304108.580948
858.470560, -306555.749847
861.890761, -309012.725396
865.310963, -311479.507594
868.731164, -313956.096443
872.151365, -316442.491942
875.571567, -318938.694091
878.991768, -321444.702890
882.411970, -323960.518338
885.832171, -326486.140437
889.252373, -329021.569186
892.672574, -331566.804585
896.092776, -334121.846634
899.512977, -336686.695332
902.933178, -339261.350681
906.353380, -341845.812680
909.773581, -344440.081329
913.193783, -347044.156628
916.613984, -349658.038576
920.034186, -352281.727175
923.454387, -354915.222424
926.874588, -357558.524323
930.294790, -360211.632871
933.714991, -362874.548070
937.135193, -365547.269919
940.555394, -368229.798418
943.975596, -370922.133567
947.395797, -373624.275365
950.815998, -376336.223814
954.236200, -379057.978913
957.656401, -381789.540662
961.076603, -384530.909061
964.496804, -387282.084109
967.917006, -390043.065808
971.337207, -392813.854157
974.757408, -395594.449156
978.177610, -398384.850805
981.597811, -401185.059103
985.018013, -403995.074052
988.438214, -406814.895651
991.858416, -409644.523900
995.278617, -412483.958799
998.698819, -415333.200347
1002.119020, -418192.248546
1005.539221, -421061.103395
1008.959423, -423939.764894
1012.379624, -426828.233042
1015.799826, -429726.507841
1019.220027, -432634.589290
1022.640229, -435552.477389
1026.060430, -438480.172138
1029.480631, -441417.673536
1032.900833, -444364.981585
1036.321034, -447322.096284
1039.741236, -450289.017633
1043.161437, -453265.745632
1046.581639, -456252.280280
1050.001840, -459248.621579
1053.422041, -462254.769528
1056.842243, -465270.724127
1060.262444, -468296.485376
1063.682646, -471332.053274
1067.102847, -474377.427823
1070.523049, -477432.609022
1073.943250, -480497.596871
1077.363451, -483572.391370
1080.783653, -486656.992518
1084.203854, -489751.400317
1087.624056, -492855.614766
1091.044257, -495969.635865
1094.464459, -499093.463613
1097.884660, -502227.098012
1101.304862, -505370.539061
1104.725063, -508523.786760
1108.145264, -511686.841109
1111.565466, -514859.702107
1114.985667, -518042.369756
1118.405869, -521234.844055
1121.826070, -524437.125004
1125.246272, -527649.212603
1128.666473, -530871.106851
1132.086674, -534102.807750
1135.506876, -537344.315299
1138.927077, -540595.629498
1142.347279, -543856.750347
1145.767480, -547127.677845
1149.187682, -550408.411994
1152.607883, -553698.952793
1156.028084, -556999.300242
1159.448286, -560309.454341
1162.868487, -563629.415089
1166.288689, -566959.182488
1169.708890, -570298.756537
1173.129092, -573648.137236
1176.549293, -577007.324584
1179.969494, -580376.318583
1183.389696, -583755.119232
1186.809897, -587143.726531
1190.230099, -590542.140480
1193.650300, -593950.361078
1197.070502, -597368.388327
1200.490703, -600796.222226
1203.910905, -604233.862775
1207.331106, -607681.309974
1210.751307, -611138.563822
1214.171509, -614605.624321
1217.591710, -618082.491470
1221.011912, -621569.165269
1224.432113, -625065.645718
1227.852315, -628571.932816
1231.272516, -632088.026565
1234.692717, -635613.926964
1238.112919, -639149.634013
1241.533120, -642695.147712
1244.953322, -646250.468060
1248.373523, -649815.595059
1251.793725, -653390.528708
1255.213926, -656975.269007
1258.634127, -660569.815956
1262.054329, -664174.169554
1265.474530, -667788.329803
1268.894732, -671412.296702
1272.314933, -675046.070251
1275.735135, -678689.650449
1279.155336, -682343.037298
1282.575537, -686006.230797
1285.995739, -689679.230946
1289.415940, -693362.037745
1292.836142, -697054.651193
1296.256343, -700757.071292
1299.676545, -704469.298041
1303.096746, -708191.331440
1306.516948, -711923.171489
1309.937149, -715664.818187
1313.357350, -719416.271536
1316.777552, -723177.531535
1320.197753, -726948.598184
1323.617955, -730729.471483
1327.038156, -734520.151431
1330.458358, -738320.638030
1333.878559, -742130.931279
1337.298760, -745951.031178
1340.718962, -749780.937727
1344.139163, -753620.650925
1347.559365, -757470.170774
1350.979566, -761329.497273
1354.399768, -765198.630422
1357.819969, -769077.570220
1361.240170, -772966.316669
1364.660372, -776864.869768
1368.080573, -780773.229517
1371.500775, -784691.395916
1374.920976, -788619.368964
1378.341178, -792557.148663
1381.761379, -796504.735012
1385.181580, -800462.128011
1388.601782, -804429.327660
1392.021983, -808406.333958
1395.442185, -812393.146907
1398.862386, -816389.766506
1402.282588, -820396.192755
1405.702789, -824412.425654
1409.122991, -828438.465202
1412.543192, -832474.311401
1415.963393, -836519.964250
1419.383595, -840575.423749
1422.803796, -844640.689898
1426.223998, -848715.762696
1429.644199, -852800.642145
1433.064401, -856895.328244
1436.484602, -860999.820993
1439.904803, -865114.120391
1443.325005, -869238.226440
1446.745206, -873372.139139
1450.165408, -877515.858488
1453.585609, -881669.384487
1457.005811, -885832.717135
1460.426012, -890005.856434
1463.846213, -894188.802383
1467.266415, -898381.554982
1470.686616, -902584.114231
1474.106818, -906796.480129
1477.527019, -911018.652678
1480.947221, -915250.631877
1484.367422, -919492.417726
1487.787623, -923744.010225
1491.207825, -928005.409373
1494.628026, -932276.615172
1498.048228, -936557.627621
1501.468429, -940848.446720
1504.888631, -945149.072469
1508.308832, -949459.504867
1511.729033, -953779.743916
1515.149235, -958109.789615
1518.569436, -962449.641964
1521.989638, -966799.300963
1525.409839, -971158.766611
1528.830041, -975528.038910
1532.250242, -979907.117859
1535.670444, -984296.003458
1539.090645, -988694.695706
1542.510846, -993103.194605
1545.931048, -997521.500154
1549.351249, -1001949.612353
1552.771451, -1006387.531202
1556.191652, -1010835.256700
1559.611854, -1015292.788849
1563.032055, -1019760.127648
1566.452256, -1024237.273097
1569.872458, -1028724.225196
1573.292659, -1033220.983944
1576.712861, -1037727.549343
1580.133062, -1042243.921392
1583.553264, -1046770.100091
1586.973465, -1051306.085440
1590.393666, -1055851.877438
1593.813868, -1060407.476087
1597.234069, -1064972.881386
1600.654271, -1069548.093335
1604.074472, -1074133.111934
1607.494674, -1078727.937182
1610.914875, -1083332.569081
1614.335076, -1087947.007630
1617.755278, -1092571.252829
1621.175479, -1097205.304677
1624.595681, -1101849.163176
1628.015882, -1106502.828325
1631.436084, -1111166.300124
1634.856285, -1115839.578573
1638.276487, -1120522.663671
1641.696688, -1125215.555420
1645.116889, -1129918.253819
1648.537091, -1134630.758868
1651.957292, -1139353.070567
1655.377494, -1144085.188915
1658.797695, -1148827.113914
1662.217897, -1153578.845563
1665.638098, -1158340.383862
1669.058299, -1163111.728811
1672.478501, -1167892.880409
1675.898702, -1172683.838658
1679.318904, -1177484.603557
1682.739105, -1182295.175106
1686.159307, -1187115.553305
1689.579508, -1191945.738153
1692.999709, -1196785.729652
1696.419911, -1201635.527801
1699.840112, -1206495.132600
1703.260314, -1211364.544048
1706.680515, -1216243.762147
1710.100717, -1221132.786896
1713.520918, -1226031.618295
1716.941119, -1230940.256344
1720.361321, -1235858.701042
1723.781522, -1240786.952391
1727.201724, -1245725.010390
1730.621925, -1250672.875039
1734.042127, -1255630.546338
1737.462328, -1260598.024286
1740.882530, -1265575.308885
1744.302731, -1270562.400134
1747.722932, -1275559.298033
1751.143134, -1280566.002582
1754.563335, -1285582.513780
1757.983537, -1290608.831629
1761.403738, -1295644.956128
1764.823940, -1300690.887277
1768.244141, -1305746.625076
1771.664342, -1310812.169524
1775.084544, -1315887.520623
1778.504745, -1320972.678372
1781.924947, -1326067.642771
1785.345148, -1331172.413819
1788.765350, -1336286.991518
1792.185551, -1341411.375867
1795.605752, -1346545.566866
1799.025954, -1351689.564515
1802.446155, -1356843.368813
1805.866357, -1362006.979762
1809.286558, -1367180.397361
1812.706760, -1372363.621610
1816.126961, -1377556.652509
1819.547162, -1382759.490057
1822.967364, -1387972.134256
1826.387565, -1393194.585105
1829.807767, -1398426.842604
1833.227968, -1403668.906753
1836.648170, -1408920.777551
1840.068371, -1414182.455000
1843.488573, -1419453.939099
1846.908774, -1424735.229848
1850.328975, -1430026.327247
1853.749177, -1435327.231295
1857.169378, -1440637.941994
1860.589580, -1445958.459343
1864.009781, -1451288.783342
1867.429983, -1456628.913991
1870.850184, -1461978.851289
1874.270385, -1467338.595238
1877.690587, -1472708.145837
1881.110788, -1478087.503086
1884.530990, -1483476.666984
1887.951191, -1488875.637533
1891.371393, -1494284.414732
1894.791594, -1499702.998581
1898.211795, -1505131.389080
1901.631997, -1510569.586228
1905.052198, -1516017.590027
1908.472400, -1521475.400476
1911.892601, -1526943.017575
1915.312803, -1532420.441324
1918.733004, -1537907.671722
1922.153205, -1543404.708771
1925.573407, -1548911.552470
1928.993608, -1554428.202819
1932.413810, -1559954.659818
1935.834011, -1565490.923466
1939.254213, -1571036.993765
1942.674414, -1576592.870714
1946.094616, -1582158.554313
1949.514817, -1587734.044562
1952.935018, -1593319.341460
1956.355220, -1598914.445009
1959.775421, -1604519.355208
1963.195623, -1610134.072057
1966.615824, -1615758.595555
1970.036026, -1621392.925704
1973.456227, -1627037.062503
1976.876428, -1632691.005952
1980.296630, -1638354.756051
1983.716831, -1644028.312799
1987.137033, -1649711.676198
1990.557234, -1655404.846247
1993.977436, -1661107.822946
1997.397637, -1666820.606295
2000.817838, -1672543.196293
2004.238040, -1678275.592942
2007.658241, -1684017.796241
2011.078443, -1689769.806190
2014.498644, -1695531.622789
2017.918846, -1701303.246037
2021.339047, -1707084.675936
2024.759248, -1712875.912485
2028.179450, -1718676.955684
2031.599651, -1724487.805533
2035.019853, -1730308.462031
2038.440054, -1736138.925180
2041.860256, -1741979.194979
2045.280457, -1747829.271428
2048.700659, -1753689.154526
2052.120860, -1759558.844275
2055.541061, -1765438.340674
2058.961263, -1771327.643723
2062.381464, -1777226.753422
2065.801666, -1783135.669770
2069.221867, -1789054.392769
2072.642069, -1794982.922418
2076.062270, -1800921.258717
2079.482471, -1806869.401666
2082.902673, -1812827.351264
2086.322874, -1818795.107513
2089.743076, -1824772.670412
2093.163277, -1830760.039961
2096.583479, -1836757.216160
2100.003680, -1842764.199008
2103.423881, -1848780.988507
2106.844083, -1854807.584656
2110.264284, -1860843.987455
2113.684486, -1866890.196904
2117.104687, -1872946.213002
2120.524889, -1879012.035751
2123.945090, -1885087.665150
2127.365291, -1891173.101199
2130.785493, -1897268.343898
2134.205694, -1903373.393246
2137.625896, -1909488.249245
2141.046097, -1915612.911894
2144.466299, -1921747.381193
2147.886500, -1927891.657141
2151.306702, -1934045.739740
2154.726903, -1940209.628989
2158.147104, -1946383.324888
2161.567306, -1952566.827437
2164.987507, -1958760.136635
2168.407709, -1964963.252484
2171.827910, -1971176.174983
2175.248112, -1977398.904132
2178.668313, -1983631.439931
2182.088514, -1989873.782379
2185.508716, -1996125.931478
2188.928917, -2002387.887227
2192.349119, -2008659.649626
2195.769320, -2014941.218675
2199.189522, -2021232.594373
2202.609723, -2027533.776722
2206.029924, -2033844.765721
2209.450126, -2040165.561370
2212.870327, -2046496.163669
2216.290529, -2052836.572617
2219.710730, -2059186.788216
2223.130932, -2065546.810465
2226.551133, -2071916.639364
2229.971334, -2078296.274912
2233.391536, -2084685.717111
2236.811737, -2091084.965960
2240.231939, -2097494.021459
2243.652140, -2103912.883608
2247.072342, -2110341.552406
2250.492543, -2116780.027855
2253.912745, -2123228.309954
2257.332946, -2129686.398703
2260.753147, -2136154.294102
2264.173349, -2142631.996150
2267.593550, -2149119.504849
2271.013752, -2155616.820198
2274.433953, -2162123.942197
2277.854155, -2168640.870846
2281.274356, -2175167.606144
2284.694557, -2181704.148093
2288.114759, -2188250.496692
2291.534960, -2194806.651941
2294.955162, -2201372.613840
2298.375363, -2207948.382388
2301.795565, -2214533.957587
2305.215766, -2221129.339436
2308.635967, -2227734.527935
2312.056169, -2234349.523083
2315.476370, -2240974.324882
2318.896572, -2247608.933331
2322.316773, -2254253.348430
2325.736975, -2260907.570179
2329.157176, -2267571.598577
2332.577377, -2274245.433626
2335.997579, -2280929.075325
2339.417780, -2287622.523674
2342.837982, -2294325.778673
2346.258183, -2301038.840321
2349.678385, -2307761.708620
2353.098586, -2314494.383569
2356.518788, -2321236.865168
2359.938989, -2327989.153417
2363.359190, -2334751.248315
2366.779392, -2341523.149864
2370.199593, -2348304.858063
2373.619795, -2355096.372912
2377.039996, -2361897.694411
2380.460198, -2368708.822559
2383.880399, -2375529.757358
2387.300600, -2382360.498807
2390.720802, -2389201.046906
2394.141003, -2396051.401654
2397.561205, -2402911.563053
2400.981406, -2409781.531102
2404.401608, -2416661.305801
2407.821809, -2423550.887150
2411.242010, -2430450.275148
2414.662212, -2437359.469797
2418.082413, -2444278.471096
2421.502615, -2451207.279045
2424.922816, -2458145.893644
2428.343018, -2465094.314892
2431.763219, -2472052.542791
2435.183420, -2479020.577340
2438.603622, -2485998.418539
2442.023823, -2492986.066388
2445.444025, -2499983.520886
2448.864226, -2506990.782035
2452.284428, -2514007.849834
2455.704629, -2521034.724283
2459.124831, -2528071.405382
2462.545032, -2535117.893130
2465.965233, -2542174.187529
2469.385435, -2549240.288578
2472.805636, -2556316.196277
2476.225838, -2563401.910626
2479.646039, -2570497.431624
2483.066241, -2577602.759273
2486.486442, -2584717.893572
2489.906643, -2591842.834521
2493.326845, -2598977.582119
2496.747046, -2606122.136368
2500.167248, -2613276.497267
2503.587449, -2620440.664816
2507.007651, -2627614.639015
2510.427852, -2634798.419863
2513.848053, -2641992.007362
2517.268255, -2649195.401511
2520.688456, -2656408.602310
2524.108658, -2663631.609759
2527.528859, -2670864.423857
2530.949061, -2678107.044606
2534.369262, -2685359.472005
2537.789463, -2692621.706054
2541.209665, -2699893.746753
2544.629866, -2707175.594101
2548.050068, -2714467.248100
2551.470269, -2721768.708749
2554.890471, -2729079.976048
2558.310672, -2736401.049997
2561.730874, -2743731.930595
2565.151075, -2751072.617844
2568.571276, -2758423.111743
2571.991478, -2765783.412292
2575.411679, -2773153.519490
2578.831881, -2780533.433339
2582.252082, -2787923.153838
2585.672284, -2795322.680987
2589.092485, -2802732.014786
2592.512686, -2810151.155234
2595.932888, -2817580.102333
2599.353089, -2825018.856082
2602.773291, -2832467.416481
2606.193492, -2839925.783530
2609.613694, -2847393.957228
2613.033895, -2854871.937577
2616.454096, -2862359.724576
2619.874298, -2869857.318225
2623.294499, -2877364.718524
2626.714701, -2884881.925472
2630.134902, -2892408.939071
2633.555104, -2899945.759320
2636.975305, -2907492.386219
2640.395506, -2915048.819768
2643.815708, -2922615.059966
2647.235909, -2930191.106815
2650.656111, -2937776.960314
2654.076312, -2945372.620463
2657.496514, -2952978.087261
2660.916715, -2960593.360710
2664.336917, -2968218.440809
2667.757118, -2975853.327558
2671.177319, -2983498.020957
2674.597521, -2991152.521005
2678.017722, -2998816.827704
2681.437924, -3006490.941053
2684.858125, -3014174.861052
2688.278327, -3021868.587701
2691.698528, -3029572.120999
2695.118729, -3037285.460948
2698.538931, -3045008.607547
2701.959132, -3052741.560796
2705.379334, -3060484.320695
2708.799535, -3068236.887243
2712.219737, -3075999.260442
2715.639938, -3083771.440291
2719.060139, -3091553.426790
2722.480341, -3099345.219939
2725.900542, -3107146.819737
2729.320744, -3114958.226186
2732.740945, -3122779.439285
2736.161147, -3130610.459034
2739.581348, -3138451.285433
2743.001549, -3146301.918481
2746.421751, -3154162.358180
2749.841952, -3162032.604529
2753.262154, -3169912.657528
2756.682355, -3177802.517176
2760.102557, -3185702.183475
2763.522758, -3193611.656424
2766.942960, -3201530.936023
2770.363161, -3209460.022272
2773.783362, -3217398.915170
2777.203564, -3225347.614719
2780.623765, -3233306.120918
2784.043967, -3241274.433767
2787.464168, -3249252.553266
2790.884370, -3257240.479414
2794.304571, -3265238.212213
2797.724772, -3273245.751662
2801.144974, -3281263.097761
2804.565175, -3289290.250510
2807.985377, -3297327.209908
2811.405578, -3305373.975957
2814.825780, -3313430.548656
2818.245981, -3321496.928005
2821.666182, -3329573.114004
2825.086384, -3337659.106652
2828.506585, -3345754.905951
2831.926787, -3353860.511900
2835.346988, -3361975.924499
2838.767190, -3370101.143747
2842.187391, -3378236.169646
2845.607592, -3386381.002195
2849.027794, -3394535.641394
2852.447995, -3402700.087243
2855.868197, -3410874.339741
2859.288398, -3419058.398890
2862.708600, -3427252.264689
2866.128801, -3435455.937138
2869.549003, -3443669.416237
2872.969204, -3451892.701985
2876.389405, -3460125.794384
2879.809607, -3468368.693433
2883.229808, -3476621.399132
2886.650010, -3484883.911481
2890.070211, -3493156.230479
2893.490413, -3501438.356128
2896.910614, -3509730.288427
2900.330815, -3518032.027376
2903.751017, -3526343.572975
2907.171218, -3534664.925223
2910.591420, -3542996.084122
2914.011621, -3551337.049671
2917.431823, -3559687.821870
2920.852024, -3568048.400718
2924.272225, -3576418.786217
2927.692427, -3584798.978366
2931.112628, -3593188.977165
2934.532830, -3601588.782614
2937.953031, -3609998.394712
2941.373233, -3618417.813461
2944.793434, -3626847.038860
2948.213635, -3635286.070909
2951.633837, -3643734.909608
2955.054038, -3652193.554956
2958.474240, -3660662.006955
2961.894441, -3669140.265604
2965.314643, -3677628.330903
2968.734844, -3686126.202852
2972.155046, -3694633.881450
2975.575247, -3703151.366699
2978.995448, -3711678.658598
2982.415650, -3720215.757147
2985.835851, -3728762.662346
2989.256053, -3737319.374194
2992.676254, -3745885.892693
2996.096456, -3754462.217842
2999.516657, -3763048.349641
3002.936858, -3771644.288089
3006.357060, -3780250.033188
3009.777261, -3788865.584937
3013.197463, -3797490.943336
3016.617664, -3806126.108385
3020.037866, -3814771.080083
3023.458067, -3823425.858432
3026.878268, -3832090.443431
3030.298470, -3840764.835080
3033.718671, -3849449.033379
3037.138873, -3858143.038327
3040.559074, -3866846.849926
3043.979276, -3875560.468175
3047.399477, -3884283.893074
3050.819678, -3893017.124623
3054.239880, -3901760.162821
3057.660081, -3910513.007670
3061.080283, -3919275.659169
3064.500484, -3928048.117318
3067.920686, -3936830.382117
3071.340887, -3945622.453565
3074.761088, -3954424.331664
3078.181290, -3963236.016413
3081.601491, -3972057.507812
3085.021693, -3980888.805861
3088.441894, -3989729.910559
3091.862096, -3998580.821908
3095.282297, -4007441.539907
3098.702499, -4016312.064556
3102.122700, -4025192.395854
3105.542901, -4034082.533803
3108.963103, -4042982.478402
3112.383304, -4051892.229651
3115.803506, -4060811.787550
3119.223707, -4069741.152098
3122.643909, -4078680.323297
3126.064110, -4087629.301146
3129.484311, -4096588.085645
3132.904513, -4105556.676794
3136.324714, -4114535.074592
3139.744916, -4123523.279041
3143.165117, -4132521.290140
3146.585319, -4141529.107889
3150.005520, -4150546.732288
3153.425721, -4159574.163336
3156.845923, -4168611.401035
3160.266124, -4177658.445384
3163.686326, -4186715.296383
3167.106527, -4195781.954032
3170.526729, -4204858.418330
3173.946930, -4213944.689279
3177.367131, -4223040.766878
3180.787333, -4232146.651127
3184.207534, -4241262.342025
3187.627736, -4250387.839574
3191.047937, -4259523.143773
3194.468139, -4268668.254622
3197.888340, -4277823.172121
3201.308542, -4286987.896269
3204.728743, -4296162.427068
3208.148944, -4305346.764517
3211.569146, -4314540.908616
3214.989347, -4323744.859365
3218.409549, -4332958.616763
3221.829750, -4342182.180812
3225.249952, -4351415.551511
3228.670153, -4360658.728860
3232.090354, -4369911.712859
3235.510556, -4379174.503507
3238.930757, -4388447.100806
3242.350959, -4397729.504755
3245.771160, -4407021.715354
3249.191362, -4416323.732603
3252.611563, -4425635.556501
3256.031764, -4434957.187050
3259.451966, -4444288.624249
3262.872167, -4453629.868098
3266.292369, -4462980.918596
3269.712570, -4472341.775745
3273.132772, -4481712.439544
3276.552973, -4491092.909993
3279.973174, -4500483.187092
3283.393376, -4509883.270840
3286.813577, -4519293.161239
3290.233779, -4528712.858288
3293.653980, -4538142.361987
3297.074182, -4547581.672336
3300.494383, -4557030.789334
3303.914585, -4566489.712983
3307.334786, -4575958.443282
3310.754987, -4585436.980231
3314.175189, -4594925.323830
3317.595390, -4604423.474078
3321.015592, -4613931.430977
3324.435793, -4623449.194526
3327.855995, -4632976.764725
3331.276196, -4642514.141574
3334.696397, -4652061.325072
3338.116599, -4661618.315221
3341.536800, -4671185.112020
3344.957002, -4680761.715469
3348.377203, -4690348.125568
3351.797405, -4699944.342316
3355.217606, -4709550.365715
3358.637807, -4719166.195764
3362.058009, -4728791.832463
3365.478210, -4738427.275811
3368.898412, -4748072.525810
3372.318613, -4757727.582459
3375.738815, -4767392.445758
3379.159016, -4777067.115707
3382.579217, -4786751.592305
3385.999419, -4796445.875554
3389.419620, -4806149.965453
3392.839822, -4815863.862002
3396.260023, -4825587.565201
3399.680225, -4835321.075049
3403.100426, -4845064.391548
3406.520628, -4854817.514697
3409.940829, -4864580.444496
3413.361030, -4874353.180945
3416.781232, -4884135.724043
3420.201433, -4893928.073792
3423.621635, -4903730.230191
3427.041836, -4913542.193240
3430.462038, -4923363.962939
3433.882239, -4933195.539287
3437.302440, -4943036.922286
3440.722642, -4952888.111935
3444.142843, -4962749.108234
3447.563045, -4972619.911182
3450.983246, -4982500.520781
3454.403448, -4992390.937030
3457.823649, -5002291.159929
3461.243850, -5012201.189478
3464.664052, -5022121.025676
3468.084253, -5032050.668525
3471.504455, -5041990.118024
3474.924656, -5051939.374173
3478.344858, -5061898.436972
3481.765059, -5071867.306420
3485.185260, -5081845.982519
3488.605462, -5091834.465268
3492.025663, -5101832.754667
3495.445865, -5111840.850716
3498.866066, -5121858.753414
3502.286268, -5131886.462763
3505.706469, -5141923.978762
3509.126671, -5151971.301411
3512.546872, -5162028.430710
3515.967073, -5172095.366658
3519.387275, -5182172.109257
3522.807476, -5192258.658506
3526.227678, -5202355.014405
3529.647879, -5212461.176953
3533.068081, -5222577.146152
3536.488282, -5232702.922001
3539.908483, -5242838.504500
3543.328685, -5252983.893649
3546.748886, -5263139.089447
3550.169088, -5273304.091896
3553.589289, -5283478.900995
3557.009491, -5293663.516744
3560.429692, -5303857.939143
3563.849893, -5314062.168191
3567.270095, -5324276.203890
3570.690296, -5334500.046239
3574.110498, -5344733.695238
3577.530699, -5354977.150887
3580.950901, -5365230.413185
3584.371102, -5375493.482134
3587.791303, -5385766.357733
3591.211505, -5396049.039982
3594.631706, -5406341.528881
3598.051908, -5416643.824429
3601.472109, -5426955.926628
